week_start,partner_id,payment_method,processor,gateway_settled_volume,ledger_booked_volume,unmatched_batches,oldest_unmatched_hours,finance_confidence
2026-04-30,P002,card,processor_a,69572.61,70990.42,2,18.0,certified
2026-04-30,P002,ach,processor_a,25185.99,25763.03,1,55.9,watch
2026-04-30,P002,card,processor_a,29650.64,29092.45,2,10.8,watch
2026-04-30,P002,ach,processor_c,12273.1,11768.35,0,81.1,watch
2026-04-30,P002,card,processor_d,7646.39,7808.33,1,23.1,watch
2026-04-30,P002,card,processor_a,16719.15,16827.85,0,24.3,needs research
2026-04-30,P002,ach,processor_c,17160.87,16926.76,4,17.2,needs research
2026-04-30,P003,card,processor_b,167762.67,177885.88,0,27.8,watch
2026-04-30,P003,ach,processor_c,68876.72,69963.38,5,86.9,watch
2026-04-30,P003,card,processor_c,64291.55,67040.63,1,5.0,needs research
2026-04-30,P003,ach,processor_c,30178.99,29280.85,4,91.0,needs research
2026-04-30,P003,card,processor_c,85389.57,82750.87,2,14.6,watch
2026-04-30,P003,ach,processor_b,38655.39,38051.34,0,31.9,watch
2026-04-30,P003,card,processor_d,26240.65,26233.74,1,11.5,needs research
2026-04-30,P003,ach,processor_a,13020.06,13264.05,0,18.6,needs research
2026-04-30,P003,card,processor_d,7874.99,7473.88,3,4.3,watch
2026-04-30,P003,card,processor_a,23210.17,22959.49,0,36.4,needs research
2026-04-30,P003,ach,processor_a,17637.87,17465.11,0,17.7,watch
2026-04-30,P004,card,processor_b,115199.07,115961.66,1,30.5,watch
2026-04-30,P004,ach,processor_c,76839.44,78549.54,5,48.5,watch
2026-04-30,P004,card,processor_d,48773.4,47175.8,1,14.1,certified
2026-04-30,P004,ach,processor_b,21057.0,22681.88,3,34.5,certified
2026-04-30,P004,card,processor_c,54687.24,56872.0,3,25.1,certified
2026-04-30,P004,ach,processor_b,26642.52,25545.51,4,60.5,watch
2026-04-30,P004,card,processor_a,22301.62,22240.5,3,35.0,watch
2026-04-30,P004,ach,processor_a,12525.34,12495.87,4,73.4,watch
2026-04-30,P004,card,processor_a,6905.83,6900.7,2,21.8,needs research
2026-04-30,P004,card,processor_c,15521.02,15738.36,1,35.2,watch
2026-04-30,P004,ach,processor_a,18533.9,17888.45,5,75.0,certified
2026-04-30,P005,card,processor_b,209606.31,221980.12,1,16.0,needs research
2026-04-30,P005,ach,processor_c,75821.24,80082.53,3,47.3,certified
2026-04-30,P005,card,processor_a,77991.86,74158.36,0,43.9,needs research
2026-04-30,P005,ach,processor_c,36489.38,35768.6,0,32.7,certified
2026-04-30,P005,card,processor_c,91171.07,87183.04,3,15.3,certified
2026-04-30,P005,ach,processor_c,40553.16,39707.51,2,40.1,certified
2026-04-30,P005,card,processor_a,28834.66,28774.29,0,31.7,watch
2026-04-30,P005,ach,processor_a,18163.39,17899.77,0,56.6,needs research
2026-04-30,P005,card,processor_c,11228.62,11072.3,3,20.9,needs research
2026-04-30,P005,card,processor_a,23301.27,23454.87,3,10.8,needs research
2026-04-30,P005,ach,processor_c,18814.38,18843.26,0,63.9,watch
2026-04-30,P006,card,processor_b,110594.77,108026.98,2,4.2,watch
2026-04-30,P006,ach,processor_c,63643.76,64118.43,5,6.8,watch
2026-04-30,P006,card,processor_c,47079.12,48270.55,1,33.0,needs research
2026-04-30,P006,ach,processor_a,21777.49,21790.46,1,31.8,watch
2026-04-30,P006,card,processor_b,49992.51,50558.59,1,30.4,watch
2026-04-30,P006,ach,processor_b,29643.08,30530.57,0,25.2,needs research
2026-04-30,P006,card,processor_a,22996.98,22087.15,3,14.3,watch
2026-04-30,P006,ach,processor_a,11206.3,11184.83,4,31.9,watch
2026-04-30,P006,card,processor_d,5943.63,5918.3,3,24.7,watch
2026-04-30,P006,card,processor_c,13334.04,13632.14,3,10.5,needs research
2026-04-30,P006,ach,processor_c,15199.35,15773.41,0,80.7,needs research
2026-04-30,P007,card,processor_a,103805.51,108985.37,1,26.3,watch
2026-04-30,P007,ach,processor_c,53171.58,53756.18,4,63.0,needs research
2026-04-30,P007,card,processor_c,36262.23,36814.91,0,13.7,watch
2026-04-30,P007,ach,processor_c,16605.27,17066.75,1,67.0,certified
2026-04-30,P007,card,processor_d,39641.93,39775.31,3,26.1,watch
2026-04-30,P007,ach,processor_b,21809.69,21481.45,1,39.2,watch
2026-04-30,P007,card,processor_d,13927.01,15111.25,1,12.3,certified
2026-04-30,P007,ach,processor_b,10893.85,11583.72,3,38.8,certified
2026-04-30,P007,card,processor_b,4907.64,4669.27,2,34.7,certified
2026-04-30,P007,card,processor_c,13980.74,13466.44,1,13.6,certified
2026-04-30,P007,ach,processor_d,18076.66,17969.3,5,83.4,certified
2026-04-30,P008,card,processor_b,124906.38,128549.65,0,19.2,certified
2026-04-30,P008,ach,processor_b,51710.17,52481.25,1,8.2,watch
2026-04-30,P008,card,processor_c,41323.55,44188.29,3,16.2,needs research
2026-04-30,P008,ach,processor_a,27048.96,27147.35,0,76.1,needs research
2026-04-30,P008,card,processor_c,52697.91,54261.36,2,42.4,needs research
2026-04-30,P008,ach,processor_a,22118.35,22683.6,5,76.3,certified
2026-04-30,P008,card,processor_a,26119.54,26737.34,3,22.1,watch
2026-04-30,P008,ach,processor_b,13340.44,13399.27,5,53.6,watch
2026-04-30,P008,card,processor_c,6315.34,6519.31,3,37.3,needs research
2026-04-30,P008,card,processor_c,14301.54,15471.85,3,22.0,certified
2026-04-30,P008,ach,processor_a,17992.84,18678.91,5,69.6,watch
