date,partner_id,partner_segment,channel,payment_method,processor,transaction_count,gross_volume,net_revenue,authorization_rate,capture_rate,decline_rate,return_rate,chargeback_rate,gateway_latency_ms,settlement_delay_hours,reconciliation_variance,data_quality_score
2026-01-01,P007,Watch,mobile,tokenized_card,processor_a,18,834.93,4.68,0.9564,0.9385,0.0064,0.0022,0.0035,378,21.6,-0.63,94.2
2026-01-01,P007,Watch,unattended,card,processor_d,34,587.2,3.64,0.8821,0.88,0.0801,0.0047,0.0053,874,51.9,0.65,95.2
2026-01-01,P007,Watch,unattended,wallet,processor_a,18,290.0,1.62,0.9253,0.9122,0.0369,0.0024,0.002,549,36.4,0.01,97.7
2026-01-01,P007,Watch,unattended,tokenized_card,processor_c,18,330.66,1.85,0.9403,0.9235,0.023,0.0024,0.0056,571,33.2,0.41,92.6
2026-01-01,P007,Watch,recurring,card,processor_b,25,1668.26,10.34,0.8981,0.8819,0.0811,0.0035,0.0039,539,26.3,-0.13,97.7
2026-01-01,P007,Watch,recurring,ach,processor_b,18,2164.72,10.17,0.9275,0.9119,0.0475,0.0217,0.0018,446,50.6,0.56,96.2
2026-01-01,P007,Watch,recurring,wallet,processor_a,18,996.37,5.58,0.9362,0.9215,0.0348,0.0029,0.0034,315,24.3,1.15,93.9
2026-01-01,P007,Watch,recurring,tokenized_card,processor_a,18,1333.88,7.47,0.9609,0.9553,0.006,0.0012,0.0022,333,28.1,0.16,97.6
2026-01-01,P008,Watch,online,card,processor_a,248,20248.33,125.54,0.9112,0.9029,0.0549,0.0069,0.0077,343,25.4,26.56,95.2
2026-01-01,P008,Watch,online,ach,processor_c,63,10219.57,48.03,0.9443,0.9316,0.0299,0.0194,0.0071,509,55.2,-5.93,94.3
2026-01-01,P008,Watch,online,p2p,processor_b,29,1482.59,8.3,0.9233,0.9055,0.0494,0.0075,0.0082,440,23.1,-0.92,95.4
2026-01-01,P008,Watch,online,wallet,processor_b,69,3956.39,22.16,0.9292,0.921,0.0383,0.0046,0.008,475,26.0,-2.88,96.3
2026-01-01,P008,Watch,online,tokenized_card,processor_b,22,1603.28,8.98,0.9559,0.9501,0.0257,0.0044,0.0047,523,14.7,0.44,97.3
2026-01-01,P008,Watch,in_app,card,processor_c,141,6631.36,41.11,0.9198,0.9101,0.053,0.0065,0.0008,385,25.6,-2.15,95.1
2026-01-01,P008,Watch,in_app,ach,processor_c,34,3719.87,17.48,0.9546,0.9414,0.0246,0.017,0.005,442,53.1,4.4,93.4
2026-01-01,P008,Watch,in_app,p2p,processor_a,19,580.52,3.25,0.9171,0.9126,0.0448,0.013,0.005,288,37.1,-0.27,95.5
2026-01-01,P008,Watch,in_app,wallet,processor_d,34,1509.0,8.45,0.9304,0.9131,0.0315,0.002,0.0015,456,48.1,0.55,95.4
2026-01-01,P008,Watch,in_app,tokenized_card,processor_b,18,1114.58,6.24,0.9444,0.9279,0.0217,0.0049,0.0031,442,16.8,1.38,91.0
2026-01-01,P008,Watch,in_store,card,processor_b,187,7336.82,45.49,0.8895,0.88,0.0731,0.006,0.0013,370,26.5,3.9,94.2
2026-01-01,P008,Watch,in_store,ach,processor_b,38,3171.78,14.91,0.946,0.9401,0.0338,0.0177,0.0057,399,65.8,4.33,93.2
2026-01-01,P008,Watch,in_store,p2p,processor_d,24,701.81,3.93,0.9078,0.8906,0.0584,0.0118,0.0033,406,39.4,0.61,95.6
2026-01-01,P008,Watch,in_store,wallet,processor_b,42,1400.32,7.84,0.9335,0.9179,0.0472,0.0034,0.0036,408,30.6,1.57,92.3
2026-01-01,P008,Watch,in_store,tokenized_card,processor_d,18,884.12,4.95,0.9487,0.9351,0.0196,0.0017,0.006,355,48.6,0.04,96.0
2026-01-01,P008,Watch,mobile,card,processor_b,81,2909.81,18.04,0.8936,0.88,0.0857,0.0031,0.0007,577,29.3,-1.64,94.0
2026-01-01,P008,Watch,mobile,ach,processor_d,21,1808.32,8.5,0.9412,0.9278,0.0335,0.0217,0.0054,686,61.5,2.35,91.8
2026-01-01,P008,Watch,mobile,p2p,processor_d,18,427.81,2.4,0.9187,0.9036,0.0444,0.0123,0.0047,621,42.2,-0.28,94.1
2026-01-01,P008,Watch,mobile,wallet,processor_c,22,724.42,4.06,0.928,0.9127,0.0524,0.0063,0.0011,445,26.9,-0.13,94.7
2026-01-01,P008,Watch,mobile,tokenized_card,processor_c,18,831.95,4.66,0.9588,0.9461,0.0171,0.0002,0.0019,557,18.8,0.07,95.2
2026-01-01,P008,Watch,unattended,card,processor_c,46,933.31,5.79,0.9055,0.9013,0.0675,0.0046,0.0046,481,30.5,-0.09,93.8
2026-01-01,P008,Watch,unattended,wallet,processor_a,18,301.41,1.69,0.9445,0.9319,0.036,0.0042,0.0052,411,27.9,0.1,94.2
2026-01-01,P008,Watch,unattended,tokenized_card,processor_a,18,383.86,2.15,0.9551,0.9463,0.0092,0.0047,0.0025,527,22.7,0.28,95.3
2026-01-01,P008,Watch,recurring,card,processor_b,31,1943.73,12.05,0.896,0.88,0.0683,0.0028,0.0037,565,16.6,-0.39,95.4
2026-01-01,P008,Watch,recurring,ach,processor_a,18,2229.13,10.48,0.9398,0.9242,0.0231,0.0206,0.0051,377,68.0,-1.55,96.4
2026-01-01,P008,Watch,recurring,wallet,processor_b,18,886.62,4.97,0.9314,0.9149,0.0412,0.0057,0.0009,412,17.1,0.19,93.3
2026-01-01,P008,Watch,recurring,tokenized_card,processor_c,18,1112.12,6.23,0.9573,0.9531,0.0212,0.002,0.0055,353,24.7,-0.86,94.1
2026-01-02,P001,Core,online,card,processor_a,272,19002.38,117.81,0.911,0.9029,0.0613,0.0041,0.0027,414,20.1,1.3,96.3
2026-01-02,P001,Core,online,ach,processor_b,53,9105.4,42.8,0.9486,0.9393,0.0219,0.0187,0.0062,536,53.0,3.34,96.6
2026-01-02,P001,Core,online,p2p,processor_d,30,1563.93,8.76,0.9222,0.9123,0.0537,0.0105,0.0086,602,26.6,-1.3,95.3
2026-01-02,P001,Core,online,wallet,processor_b,60,3490.73,19.55,0.9178,0.9052,0.0577,0.0069,0.003,472,34.6,3.81,94.9
2026-01-02,P001,Core,online,tokenized_card,processor_a,21,1892.01,10.6,0.9464,0.9363,0.0206,0.004,0.0052,349,29.1,0.74,95.4
2026-01-02,P001,Core,in_app,card,processor_b,120,6848.74,42.46,0.888,0.88,0.0777,0.0053,0.0029,449,18.1,0.12,93.6
2026-01-02,P001,Core,in_app,ach,processor_b,35,3761.92,17.68,0.9264,0.9187,0.0461,0.0204,0.0042,426,33.8,-1.77,94.1
2026-01-02,P001,Core,in_app,p2p,processor_b,18,643.63,3.6,0.9264,0.9131,0.0347,0.0088,0.0052,483,35.0,-0.53,92.0
2026-01-02,P001,Core,in_app,wallet,processor_d,31,1502.98,8.42,0.9266,0.9159,0.0544,0.0027,0.0059,567,36.6,1.36,93.8
2026-01-02,P001,Core,in_app,tokenized_card,processor_b,18,1068.51,5.98,0.9446,0.9383,0.0265,0.0049,0.0017,455,21.3,0.57,94.7
2026-01-02,P001,Core,in_store,card,processor_c,148,6077.3,37.68,0.9003,0.8827,0.0693,0.006,0.0053,274,24.9,1.73,97.0
2026-01-02,P001,Core,in_store,ach,processor_a,40,3371.22,15.84,0.9512,0.9447,0.0171,0.0195,0.0048,211,62.6,3.73,94.6
2026-01-02,P001,Core,in_store,p2p,processor_a,23,588.02,3.29,0.9284,0.9228,0.0511,0.0127,0.0024,232,15.0,0.37,94.6
2026-01-02,P001,Core,in_store,wallet,processor_b,41,1624.18,9.1,0.9182,0.9059,0.0455,0.0061,0.0052,412,24.7,-0.26,96.5
2026-01-02,P001,Core,in_store,tokenized_card,processor_b,18,759.34,4.25,0.9355,0.9196,0.0293,0.0019,0.0018,381,15.6,0.19,97.2
2026-01-02,P001,Core,mobile,card,processor_a,84,3104.89,19.25,0.9104,0.893,0.0663,0.0038,0.0048,370,18.0,0.9,93.1
2026-01-02,P001,Core,mobile,ach,processor_b,18,1519.61,7.14,0.9473,0.9311,0.0127,0.0192,0.0023,642,51.3,-1.31,94.3
2026-01-02,P001,Core,mobile,p2p,processor_a,18,442.8,2.48,0.9389,0.9349,0.0309,0.0084,0.0045,331,24.4,0.48,95.1
2026-01-02,P001,Core,mobile,wallet,processor_b,20,692.94,3.88,0.9129,0.9004,0.0535,0.005,0.0014,634,23.7,-0.46,95.9
2026-01-02,P001,Core,mobile,tokenized_card,processor_a,18,771.45,4.32,0.9674,0.9603,0.006,0.0001,0.0022,443,24.0,0.74,95.7
2026-01-02,P001,Core,unattended,card,processor_c,52,973.49,6.04,0.9097,0.8926,0.0705,0.0054,0.0055,668,35.3,0.05,94.0
2026-01-02,P001,Core,unattended,wallet,processor_c,18,299.79,1.68,0.9327,0.9265,0.0489,0.0035,0.0017,637,14.5,-0.02,93.6
2026-01-02,P001,Core,unattended,tokenized_card,processor_c,18,324.81,1.82,0.9585,0.9442,0.0136,0.0001,0.0047,681,32.3,-0.04,93.8
2026-01-02,P001,Core,recurring,card,processor_a,33,2256.86,13.99,0.9169,0.9056,0.0619,0.0065,0.0045,408,25.3,0.95,94.8
2026-01-02,P001,Core,recurring,ach,processor_a,18,2261.81,10.63,0.9331,0.9282,0.0448,0.0177,0.0041,285,61.4,-0.79,93.0
2026-01-02,P001,Core,recurring,wallet,processor_b,18,909.51,5.09,0.9173,0.9064,0.0469,0.0043,0.0009,472,27.0,-0.43,96.8
2026-01-02,P001,Core,recurring,tokenized_card,processor_a,18,1073.28,6.01,0.9434,0.9264,0.0301,0.0,0.0009,348,19.2,0.98,94.1
2026-01-02,P002,Core,online,card,processor_a,213,14455.13,89.62,0.9125,0.8983,0.0689,0.0067,0.0062,317,15.4,-6.43,95.2
2026-01-02,P002,Core,online,ach,processor_c,55,8033.8,37.76,0.9543,0.9452,0.0273,0.0179,0.0029,409,44.5,5.8,94.4
2026-01-02,P002,Core,online,p2p,processor_c,29,1467.19,8.22,0.9244,0.9091,0.0505,0.0088,0.0011,423,25.4,1.4,94.9
2026-01-02,P002,Core,online,wallet,processor_a,61,3609.3,20.21,0.9238,0.9084,0.0546,0.0024,0.0032,332,20.5,-1.14,94.0
2026-01-02,P002,Core,online,tokenized_card,processor_d,19,1595.79,8.94,0.9278,0.9138,0.0442,0.0006,0.0038,619,31.9,-0.04,95.7
2026-01-02,P002,Core,in_app,card,processor_b,127,6743.22,41.81,0.8866,0.88,0.0782,0.0027,0.001,414,21.3,0.76,97.4
2026-01-02,P002,Core,in_app,ach,processor_b,26,3169.7,14.9,0.9309,0.9178,0.0302,0.0172,0.0057,381,64.4,0.85,96.8
2026-01-02,P002,Core,in_app,p2p,processor_c,18,615.09,3.44,0.9256,0.9159,0.0412,0.0073,0.0034,359,27.9,0.25,95.6
2026-01-02,P002,Core,in_app,wallet,processor_b,27,1210.19,6.78,0.9208,0.9031,0.0472,0.0022,0.0038,469,21.8,1.66,92.4
2026-01-02,P002,Core,in_app,tokenized_card,processor_a,18,1113.49,6.24,0.9473,0.9365,0.0177,0.0033,0.0023,363,21.0,0.53,92.6
2026-01-02,P002,Core,in_store,card,processor_a,132,5829.05,36.14,0.924,0.9199,0.0438,0.0017,0.0023,228,24.5,-1.15,94.6
2026-01-02,P002,Core,in_store,ach,processor_a,33,3018.89,14.19,0.9455,0.9367,0.0229,0.0216,0.0016,279,60.4,2.58,91.7
2026-01-02,P002,Core,in_store,p2p,processor_a,22,677.41,3.79,0.9322,0.9186,0.0468,0.0084,0.0011,239,31.8,-0.49,93.0
2026-01-02,P002,Core,in_store,wallet,processor_b,38,1318.41,7.38,0.9151,0.8991,0.0624,0.0053,0.0009,336,31.2,1.66,93.7
2026-01-02,P002,Core,in_store,tokenized_card,processor_b,18,917.74,5.14,0.9323,0.9216,0.0298,0.0021,0.0044,401,16.4,1.22,91.2
2026-01-02,P002,Core,mobile,card,processor_b,67,2710.48,16.8,0.9055,0.8993,0.0631,0.0012,0.0031,557,23.5,-0.21,94.0
2026-01-02,P002,Core,mobile,ach,processor_a,20,1619.11,7.61,0.9591,0.9505,0.006,0.0182,0.0021,369,57.4,1.67,94.1
2026-01-02,P002,Core,mobile,p2p,processor_c,18,463.34,2.59,0.9283,0.9203,0.0521,0.0108,0.0009,395,28.2,-0.17,93.7
2026-01-02,P002,Core,mobile,wallet,processor_d,18,586.09,3.28,0.9154,0.9078,0.06,0.0026,0.0027,717,40.5,0.25,96.4
2026-01-02,P002,Core,mobile,tokenized_card,processor_d,18,753.67,4.22,0.9417,0.9325,0.0392,0.0056,0.0018,518,42.5,0.21,96.7
2026-01-02,P002,Core,unattended,card,processor_b,46,844.39,5.24,0.9064,0.9022,0.0673,0.0038,0.0046,619,34.0,0.38,93.3
2026-01-02,P002,Core,unattended,wallet,processor_b,18,313.0,1.75,0.9161,0.8989,0.0519,0.0053,0.0023,572,33.9,-0.06,94.7
2026-01-02,P002,Core,unattended,tokenized_card,processor_b,18,374.52,2.1,0.9331,0.9198,0.0339,0.0053,0.0027,592,18.9,-0.06,93.1
2026-01-02,P002,Core,recurring,card,processor_a,29,1711.69,10.61,0.9117,0.8982,0.0698,0.0061,0.0022,358,14.9,2.28,92.8
2026-01-02,P002,Core,recurring,ach,processor_c,18,2301.36,10.82,0.9369,0.9258,0.0437,0.0196,0.0047,381,57.2,-1.19,96.9
2026-01-02,P002,Core,recurring,wallet,processor_a,18,955.48,5.35,0.9346,0.9176,0.0284,0.0044,0.0052,334,30.5,1.23,91.5
2026-01-02,P002,Core,recurring,tokenized_card,processor_c,18,1243.55,6.96,0.9469,0.942,0.0141,0.0052,0.0007,493,25.2,-0.58,92.9
2026-01-02,P003,Strategic,online,card,processor_a,263,20969.83,130.01,0.9146,0.8984,0.0619,0.0027,0.0023,387,24.4,23.24,95.0
2026-01-02,P003,Strategic,online,ach,processor_c,70,11461.1,53.87,0.9405,0.9292,0.0223,0.0186,0.0071,505,36.1,14.29,90.9
2026-01-02,P003,Strategic,online,p2p,processor_a,29,1467.83,8.22,0.9164,0.9109,0.0429,0.0127,0.0056,313,22.8,0.93,93.3
2026-01-02,P003,Strategic,online,wallet,processor_b,72,4548.05,25.47,0.9197,0.9075,0.0396,0.0051,0.0032,582,34.5,2.67,92.5
2026-01-02,P003,Strategic,online,tokenized_card,processor_c,21,1585.93,8.88,0.9383,0.9307,0.0314,0.0025,0.0042,459,31.3,-0.17,94.3
2026-01-02,P003,Strategic,in_app,card,processor_a,134,7264.89,45.04,0.9206,0.9094,0.0526,0.0038,0.0036,270,20.1,-3.27,93.9
2026-01-02,P003,Strategic,in_app,ach,processor_b,36,4012.6,18.86,0.9244,0.9191,0.0441,0.0195,0.0043,404,40.4,3.9,93.5
2026-01-02,P003,Strategic,in_app,p2p,processor_c,18,584.86,3.28,0.9231,0.9159,0.0376,0.0126,0.0016,335,25.2,0.28,96.8
2026-01-02,P003,Strategic,in_app,wallet,processor_c,34,1705.03,9.55,0.9347,0.9231,0.0297,0.0053,0.0033,328,33.6,0.87,94.8
2026-01-02,P003,Strategic,in_app,tokenized_card,processor_b,18,1089.36,6.1,0.9504,0.942,0.0193,0.0042,0.0048,391,21.9,-0.07,95.6
2026-01-02,P003,Strategic,in_store,card,processor_c,200,9360.29,58.03,0.9,0.893,0.0708,0.0025,0.0057,359,33.1,6.41,92.2
2026-01-02,P003,Strategic,in_store,ach,processor_a,37,3652.63,17.17,0.9584,0.9484,0.0061,0.0175,0.0018,219,55.2,1.72,95.8
2026-01-02,P003,Strategic,in_store,p2p,processor_b,25,639.77,3.58,0.9281,0.9153,0.0314,0.0121,0.0058,310,35.5,0.2,95.8
2026-01-02,P003,Strategic,in_store,wallet,processor_b,50,2007.41,11.24,0.9237,0.9086,0.0513,0.0042,0.0053,426,22.5,0.32,97.0
2026-01-02,P003,Strategic,in_store,tokenized_card,processor_c,18,847.29,4.74,0.9383,0.9213,0.0346,0.0041,0.0024,357,36.7,0.34,93.5
2026-01-02,P003,Strategic,mobile,card,processor_c,100,3948.64,24.48,0.8967,0.882,0.0771,0.0053,0.002,553,19.4,-1.62,96.0
2026-01-02,P003,Strategic,mobile,ach,processor_b,22,1888.41,8.88,0.9394,0.9337,0.0421,0.022,0.0027,639,54.4,-0.53,94.0
2026-01-02,P003,Strategic,mobile,p2p,processor_c,18,430.53,2.41,0.934,0.9279,0.0371,0.0091,0.0007,455,35.9,0.4,95.4
2026-01-02,P003,Strategic,mobile,wallet,processor_b,23,849.71,4.76,0.9153,0.9096,0.0611,0.0066,0.0033,523,17.0,0.43,93.0
2026-01-02,P003,Strategic,mobile,tokenized_card,processor_b,18,814.6,4.56,0.9548,0.9416,0.0155,0.0055,0.0032,630,37.6,-0.6,94.6
2026-01-02,P003,Strategic,unattended,card,processor_c,54,1067.1,6.62,0.9042,0.895,0.0696,0.0043,0.0041,650,23.8,1.16,92.2
2026-01-02,P003,Strategic,unattended,wallet,processor_d,18,251.31,1.41,0.9185,0.904,0.055,0.0056,0.0028,883,39.7,0.13,92.4
2026-01-02,P003,Strategic,unattended,tokenized_card,processor_d,18,332.92,1.86,0.9268,0.9202,0.035,0.0001,0.0026,858,36.6,0.38,93.7
2026-01-02,P003,Strategic,recurring,card,processor_b,41,2352.43,14.59,0.8866,0.88,0.091,0.0049,0.0056,488,32.0,1.73,94.9
2026-01-02,P003,Strategic,recurring,ach,processor_c,18,2635.36,12.39,0.9355,0.9231,0.0263,0.0189,0.0048,451,68.8,3.29,94.1
2026-01-02,P003,Strategic,recurring,wallet,processor_c,18,1037.33,5.81,0.9409,0.9317,0.0224,0.0045,0.0029,466,34.2,-0.26,96.1
2026-01-02,P003,Strategic,recurring,tokenized_card,processor_b,18,1154.83,6.47,0.9293,0.9191,0.044,0.004,0.0013,506,29.9,1.07,93.3
2026-01-02,P004,Strategic,online,card,processor_b,168,12961.71,80.36,0.9,0.8863,0.0788,0.0023,0.0041,541,28.1,4.84,95.7
2026-01-02,P004,Strategic,online,ach,processor_b,45,8032.25,37.75,0.9391,0.9211,0.0376,0.0173,0.0042,449,52.3,1.69,93.7
2026-01-02,P004,Strategic,online,p2p,processor_a,27,1165.75,6.53,0.9334,0.9255,0.041,0.0091,0.0044,305,21.6,1.51,90.7
2026-01-02,P004,Strategic,online,wallet,processor_b,50,3305.13,18.51,0.9383,0.9241,0.0299,0.0053,0.001,460,31.1,3.61,94.1
2026-01-02,P004,Strategic,online,tokenized_card,processor_a,18,1572.93,8.81,0.9635,0.9489,0.006,0.002,0.0086,302,22.8,1.22,95.0
2026-01-02,P004,Strategic,in_app,card,processor_a,101,5319.22,32.98,0.9232,0.9152,0.0366,0.005,0.0059,288,15.2,4.49,94.9
2026-01-02,P004,Strategic,in_app,ach,processor_c,26,3198.65,15.03,0.9502,0.9397,0.0273,0.0186,0.0019,331,43.9,-1.99,96.5
2026-01-02,P004,Strategic,in_app,p2p,processor_d,18,569.23,3.19,0.915,0.9094,0.0582,0.0094,0.0042,563,36.6,-0.1,95.1
2026-01-02,P004,Strategic,in_app,wallet,processor_a,26,1194.49,6.69,0.9241,0.9154,0.0504,0.0022,0.0007,321,21.5,-0.98,93.2
2026-01-02,P004,Strategic,in_app,tokenized_card,processor_c,18,1083.35,6.07,0.9575,0.9479,0.0141,0.0014,0.0046,362,32.2,0.29,93.8
2026-01-02,P004,Strategic,in_store,card,processor_c,128,5950.7,36.89,0.8916,0.88,0.0739,0.0028,0.0019,305,25.8,7.45,91.8
2026-01-02,P004,Strategic,in_store,ach,processor_d,27,2327.67,10.94,0.9182,0.9102,0.0447,0.0183,0.005,417,64.2,0.47,96.4
2026-01-02,P004,Strategic,in_store,p2p,processor_b,18,476.09,2.67,0.9277,0.923,0.0436,0.0089,0.0021,316,33.6,-0.08,94.1
2026-01-02,P004,Strategic,in_store,wallet,processor_c,31,1286.83,7.21,0.9271,0.9184,0.0506,0.005,0.0052,276,31.2,1.3,91.4
2026-01-02,P004,Strategic,in_store,tokenized_card,processor_a,18,820.52,4.59,0.9512,0.9395,0.024,0.0039,0.0039,218,36.7,0.32,94.2
2026-01-02,P004,Strategic,mobile,card,processor_b,65,2727.06,16.91,0.9033,0.8988,0.0559,0.0038,0.004,537,28.8,2.45,94.9
2026-01-02,P004,Strategic,mobile,ach,processor_c,18,1549.04,7.28,0.9552,0.9378,0.0189,0.0204,0.002,439,42.6,-0.02,97.5
2026-01-02,P004,Strategic,mobile,p2p,processor_a,18,440.91,2.47,0.9182,0.9021,0.0519,0.0119,0.0016,375,16.7,-0.29,95.4
2026-01-02,P004,Strategic,mobile,wallet,processor_d,18,678.19,3.8,0.9121,0.9048,0.0514,0.0044,0.0047,658,40.1,0.11,95.6
2026-01-02,P004,Strategic,mobile,tokenized_card,processor_c,18,822.87,4.61,0.9349,0.9195,0.0449,0.0054,0.005,467,32.2,-0.29,94.0
2026-01-02,P004,Strategic,unattended,card,processor_a,40,760.21,4.71,0.8963,0.891,0.0782,0.0062,0.0026,443,37.0,0.64,92.2
2026-01-02,P004,Strategic,unattended,wallet,processor_c,18,286.17,1.6,0.9401,0.9314,0.0385,0.0043,0.0044,532,21.4,-0.18,95.9
2026-01-02,P004,Strategic,unattended,tokenized_card,processor_d,18,338.77,1.9,0.944,0.9353,0.0158,0.0018,0.0018,737,46.9,0.22,93.5
2026-01-02,P004,Strategic,recurring,card,processor_c,25,1445.74,8.96,0.9178,0.9085,0.046,0.0036,0.0047,370,22.2,0.79,96.7
2026-01-02,P004,Strategic,recurring,ach,processor_c,18,2592.87,12.19,0.9492,0.9395,0.0116,0.0197,0.0038,482,51.0,-1.61,93.8
2026-01-02,P004,Strategic,recurring,wallet,processor_a,18,918.91,5.15,0.9477,0.9334,0.0165,0.0071,0.0014,307,33.1,1.0,93.3
2026-01-02,P004,Strategic,recurring,tokenized_card,processor_d,18,1206.86,6.76,0.9323,0.926,0.0432,0.0007,0.0022,622,38.6,1.44,92.0
2026-01-02,P005,Growth,online,card,processor_c,293,21748.11,134.84,0.9002,0.8826,0.0675,0.0051,0.0062,471,14.0,4.17,93.5
2026-01-02,P005,Growth,online,ach,processor_a,60,8940.72,42.02,0.935,0.9201,0.0281,0.0217,0.0063,386,56.3,-4.37,96.3
2026-01-02,P005,Growth,online,p2p,processor_d,37,1901.25,10.65,0.9093,0.9037,0.0548,0.0089,0.0067,630,35.2,0.07,95.1
2026-01-02,P005,Growth,online,wallet,processor_d,68,4522.29,25.32,0.9156,0.9022,0.0621,0.0063,0.006,489,46.6,-1.72,95.7
2026-01-02,P005,Growth,online,tokenized_card,processor_c,26,1881.52,10.54,0.9609,0.9543,0.0111,0.0037,0.0044,456,32.7,2.32,94.7
2026-01-02,P005,Growth,in_app,card,processor_d,127,7453.4,46.21,0.8826,0.88,0.0765,0.0024,0.0018,577,36.0,1.04,93.9
2026-01-02,P005,Growth,in_app,ach,processor_a,35,3864.29,18.16,0.9397,0.9264,0.0226,0.0203,0.0026,327,55.3,1.97,93.2
2026-01-02,P005,Growth,in_app,p2p,processor_d,22,698.03,3.91,0.9077,0.8999,0.0624,0.0073,0.0057,541,50.2,0.49,92.3
2026-01-02,P005,Growth,in_app,wallet,processor_c,42,1753.9,9.82,0.9231,0.9131,0.0409,0.0069,0.0035,422,15.5,0.3,96.6
2026-01-02,P005,Growth,in_app,tokenized_card,processor_a,18,1080.65,6.05,0.9496,0.9401,0.0219,0.0059,0.0042,376,23.8,-0.62,94.4
2026-01-02,P005,Growth,in_store,card,processor_b,211,10003.47,62.02,0.8878,0.88,0.0856,0.0014,0.0026,330,36.4,11.52,92.1
2026-01-02,P005,Growth,in_store,ach,processor_c,48,4320.49,20.31,0.9463,0.9401,0.0229,0.0166,0.0011,309,55.0,-3.84,92.0
2026-01-02,P005,Growth,in_store,p2p,processor_a,30,906.67,5.08,0.9341,0.9197,0.0372,0.0126,0.0044,294,29.8,0.84,95.4
2026-01-02,P005,Growth,in_store,wallet,processor_b,42,1674.03,9.37,0.914,0.9015,0.0676,0.0063,0.0033,403,34.2,0.92,93.7
2026-01-02,P005,Growth,in_store,tokenized_card,processor_a,18,850.83,4.76,0.9525,0.9366,0.0188,0.0021,0.0033,239,27.8,0.52,94.9
2026-01-02,P005,Growth,mobile,card,processor_d,94,3938.97,24.42,0.9078,0.9029,0.0535,0.006,0.0052,664,32.1,-1.07,92.9
2026-01-02,P005,Growth,mobile,ach,processor_a,24,1974.85,9.28,0.9606,0.9466,0.006,0.0206,0.0035,387,72.1,-1.1,94.2
2026-01-02,P005,Growth,mobile,p2p,processor_a,18,414.93,2.32,0.9365,0.9231,0.04,0.0087,0.001,338,17.0,0.02,96.8
2026-01-02,P005,Growth,mobile,wallet,processor_d,21,702.84,3.94,0.9321,0.9178,0.0429,0.002,0.0059,499,28.2,-0.36,94.0
2026-01-02,P005,Growth,mobile,tokenized_card,processor_b,18,808.12,4.53,0.9332,0.9248,0.0308,0.0028,0.0023,554,29.8,1.05,92.9
2026-01-02,P005,Growth,unattended,card,processor_c,61,1004.03,6.22,0.9081,0.9023,0.0511,0.0042,0.0055,497,21.0,1.11,92.0
2026-01-02,P005,Growth,unattended,wallet,processor_c,18,301.27,1.69,0.9175,0.9128,0.0595,0.0024,0.0026,542,33.7,0.34,92.3
2026-01-02,P005,Growth,unattended,tokenized_card,processor_c,18,349.25,1.96,0.9629,0.9475,0.0116,0.0002,0.0027,500,23.2,0.05,96.1
2026-01-02,P005,Growth,recurring,card,processor_b,41,2807.73,17.41,0.8972,0.8832,0.0795,0.0052,0.005,503,25.7,-1.74,94.2
2026-01-02,P005,Growth,recurring,ach,processor_b,18,2637.92,12.4,0.9291,0.9248,0.0432,0.0178,0.0038,589,63.6,2.38,92.5
2026-01-02,P005,Growth,recurring,wallet,processor_c,18,1016.76,5.69,0.9245,0.9079,0.0551,0.0025,0.0023,456,28.1,0.41,92.7
2026-01-02,P005,Growth,recurring,tokenized_card,processor_d,18,1260.16,7.06,0.9279,0.9228,0.0475,0.0019,0.0021,512,28.3,0.9,95.3
2026-01-02,P006,Growth,online,card,processor_b,189,14512.76,89.98,0.8966,0.8878,0.0809,0.005,0.0047,544,26.5,-8.25,93.5
2026-01-02,P006,Growth,online,ach,processor_a,35,6282.73,29.53,0.9559,0.9426,0.006,0.0161,0.0082,388,40.9,-0.96,95.6
2026-01-02,P006,Growth,online,p2p,processor_c,20,1052.91,5.9,0.9278,0.9215,0.044,0.0104,0.0076,423,34.6,0.14,94.8
2026-01-02,P006,Growth,online,wallet,processor_a,40,2439.04,13.66,0.9241,0.9192,0.0513,0.0066,0.0082,304,34.2,3.06,91.2
2026-01-02,P006,Growth,online,tokenized_card,processor_a,18,1443.6,8.08,0.9422,0.9306,0.0396,0.005,0.003,347,23.5,0.38,93.3
2026-01-02,P006,Growth,in_app,card,processor_b,98,4673.62,28.98,0.8882,0.88,0.0926,0.0024,0.0048,488,26.1,-2.38,96.2
2026-01-02,P006,Growth,in_app,ach,processor_b,25,2638.58,12.4,0.9514,0.9352,0.0148,0.0179,0.0049,523,56.0,1.34,94.4
2026-01-02,P006,Growth,in_app,p2p,processor_d,18,668.23,3.74,0.9203,0.9065,0.0456,0.0096,0.0013,599,43.7,-0.09,94.0
2026-01-02,P006,Growth,in_app,wallet,processor_d,25,1047.09,5.86,0.9174,0.9044,0.0637,0.0045,0.0058,566,44.5,-0.82,95.2
2026-01-02,P006,Growth,in_app,tokenized_card,processor_a,18,944.37,5.29,0.9643,0.9509,0.0137,0.0051,0.0052,301,31.9,-0.79,92.4
2026-01-02,P006,Growth,in_store,card,processor_b,123,5870.12,36.39,0.9143,0.901,0.0628,0.0054,0.0025,415,28.6,-1.49,95.2
2026-01-02,P006,Growth,in_store,ach,processor_b,29,2469.64,11.61,0.9354,0.9264,0.0328,0.0189,0.002,363,67.6,2.12,91.6
